TANGGAL,KOMODITI,SATUAN,HARGA
23/03/2018,Garam Beryodium Halus,Kg,10800
26/03/2018,Garam Beryodium Halus,Kg,12200
27/03/2018,Garam Beryodium Halus,Kg,10640
28/03/2018,Garam Beryodium Halus,Kg,12840
29/03/2018,Garam Beryodium Halus,Kg,11860
1/3/2018,Tepung Terigu Segitiga Biru,Kg,10100
2/3/2018,Tepung Terigu Segitiga Biru,Kg,10300
5/3/2018,Tepung Terigu Segitiga Biru,Kg,9900
6/3/2018,Tepung Terigu Segitiga Biru,Kg,9800
7/3/2018,Tepung Terigu Segitiga Biru,Kg,9900
8/3/2018,Tepung Terigu Segitiga Biru,Kg,10040
9/3/2018,Tepung Terigu Segitiga Biru,Kg,10340
12/3/2018,Tepung Terigu Segitiga Biru,Kg,9760
13/03/2018,Tepung Terigu Segitiga Biru,Kg,10360
14/03/2018,Tepung Terigu Segitiga Biru,Kg,9860
15/03/2018,Tepung Terigu Segitiga Biru,Kg,9960
16/03/2018,Tepung Terigu Segitiga Biru,Kg,10660
19/03/2018,Tepung Terigu Segitiga Biru,Kg,10260
20/03/2018,Tepung Terigu Segitiga Biru,Kg,10010
21/03/2018,Tepung Terigu Segitiga Biru,Kg,9860
22/03/2018,Tepung Terigu Segitiga Biru,Kg,10160
23/03/2018,Tepung Terigu Segitiga Biru,Kg,10760
26/03/2018,Tepung Terigu Segitiga Biru,Kg,9960
27/03/2018,Tepung Terigu Segitiga Biru,Kg,10140
28/03/2018,Tepung Terigu Segitiga Biru,Kg,10340
29/03/2018,Tepung Terigu Segitiga Biru,Kg,9800
1/3/2018,Kacang Kedelai Eks Impor,Kg,12375
2/3/2018,Kacang Kedelai Eks Impor,Kg,12875
5/3/2018,Kacang Kedelai Eks Impor,Kg,13750
6/3/2018,Kacang Kedelai Eks Impor,Kg,12000
7/3/2018,Kacang Kedelai Eks Impor,Kg,12000
8/3/2018,Kacang Kedelai Eks Impor,Kg,11750
9/3/2018,Kacang Kedelai Eks Impor,Kg,12500
12/3/2018,Kacang Kedelai Eks Impor,Kg,11675
13/03/2018,Kacang Kedelai Eks Impor,Kg,12550
14/03/2018,Kacang Kedelai Eks Impor,Kg,12050
15/03/2018,Kacang Kedelai Eks Impor,Kg,11300
16/03/2018,Kacang Kedelai Eks Impor,Kg,13175
19/03/2018,Kacang Kedelai Eks Impor,Kg,12550
20/03/2018,Kacang Kedelai Eks Impor,Kg,13300
21/03/2018,Kacang Kedelai Eks Impor,Kg,11675
22/03/2018,Kacang Kedelai Eks Impor,Kg,12175
23/03/2018,Kacang Kedelai Eks Impor,Kg,12425
26/03/2018,Kacang Kedelai Eks Impor,Kg,13675
27/03/2018,Kacang Kedelai Eks Impor,Kg,12175
28/03/2018,Kacang Kedelai Eks Impor,Kg,10400
29/03/2018,Kacang Kedelai Eks Impor,Kg,12250
1/3/2018,Kacang Kedelai Lokal,Kg,11000
2/3/2018,Kacang Kedelai Lokal,Kg,11000
5/3/2018,Kacang Kedelai Lokal,Kg,10767
6/3/2018,Kacang Kedelai Lokal,Kg,11433
7/3/2018,Kacang Kedelai Lokal,Kg,11433
8/3/2018,Kacang Kedelai Lokal,Kg,11333
9/3/2018,Kacang Kedelai Lokal,Kg,11333
12/3/2018,Kacang Kedelai Lokal,Kg,10767
13/03/2018,Kacang Kedelai Lokal,Kg,10767
14/03/2018,Kacang Kedelai Lokal,Kg,10767
15/03/2018,Kacang Kedelai Lokal,Kg,10767
16/03/2018,Kacang Kedelai Lokal,Kg,10767
19/03/2018,Kacang Kedelai Lokal,Kg,11233
20/03/2018,Kacang Kedelai Lokal,Kg,11233
21/03/2018,Kacang Kedelai Lokal,Kg,10233
22/03/2018,Kacang Kedelai Lokal,Kg,10233
23/03/2018,Kacang Kedelai Lokal,Kg,10233
26/03/2018,Kacang Kedelai Lokal,Kg,10233
27/03/2018,Kacang Kedelai Lokal,Kg,10900
28/03/2018,Kacang Kedelai Lokal,Kg,11333
29/03/2018,Kacang Kedelai Lokal,Kg,11000
1/3/2018,Indomie Rasa Kari Ayam,buah,2340
2/3/2018,Indomie Rasa Kari Ayam,buah,2340
5/3/2018,Indomie Rasa Kari Ayam,buah,2360
6/3/2018,Indomie Rasa Kari Ayam,buah,2360
7/3/2018,Indomie Rasa Kari Ayam,buah,2360
8/3/2018,Indomie Rasa Kari Ayam,buah,2380
9/3/2018,Indomie Rasa Kari Ayam,buah,2380
12/3/2018,Indomie Rasa Kari Ayam,buah,2320
13/03/2018,Indomie Rasa Kari Ayam,buah,2320
14/03/2018,Indomie Rasa Kari Ayam,buah,2320
15/03/2018,Indomie Rasa Kari Ayam,buah,2300
16/03/2018,Indomie Rasa Kari Ayam,buah,2320
19/03/2018,Indomie Rasa Kari Ayam,buah,2360
20/03/2018,Indomie Rasa Kari Ayam,buah,2360
21/03/2018,Indomie Rasa Kari Ayam,buah,2360
22/03/2018,Indomie Rasa Kari Ayam,buah,2420
23/03/2018,Indomie Rasa Kari Ayam,buah,2420
26/03/2018,Indomie Rasa Kari Ayam,buah,2420
27/03/2018,Indomie Rasa Kari Ayam,buah,2420
28/03/2018,Indomie Rasa Kari Ayam,buah,2420
29/03/2018,Indomie Rasa Kari Ayam,buah,2380
1/3/2018,Cabai Merah Kriting,Kg,47500
2/3/2018,Cabai Merah Kriting,Kg,46000
5/3/2018,Cabai Merah Kriting,Kg,45500
6/3/2018,Cabai Merah Kriting,Kg,45800
7/3/2018,Cabai Merah Kriting,Kg,46000
8/3/2018,Cabai Merah Kriting,Kg,46700
9/3/2018,Cabai Merah Kriting,Kg,46200
12/3/2018,Cabai Merah Kriting,Kg,49160
13/03/2018,Cabai Merah Kriting,Kg,51060
14/03/2018,Cabai Merah Kriting,Kg,52460
15/03/2018,Cabai Merah Kriting,Kg,52860
16/03/2018,Cabai Merah Kriting,Kg,52560
19/03/2018,Cabai Merah Kriting,Kg,55200
20/03/2018,Cabai Merah Kriting,Kg,52600
21/03/2018,Cabai Merah Kriting,Kg,52500
22/03/2018,Cabai Merah Kriting,Kg,50900
23/03/2018,Cabai Merah Kriting,Kg,53000
26/03/2018,Cabai Merah Kriting,Kg,45360
27/03/2018,Cabai Merah Kriting,Kg,46660
28/03/2018,Cabai Merah Kriting,Kg,47860
29/03/2018,Cabai Merah Kriting,Kg,47700
1/3/2018,Cabai Merah Besar,Kg,52040
2/3/2018,Cabai Merah Besar,Kg,49540
5/3/2018,Cabai Merah Besar,Kg,49660
6/3/2018,Cabai Merah Besar,Kg,49660
7/3/2018,Cabai Merah Besar,Kg,49660
8/3/2018,Cabai Merah Besar,Kg,50160
9/3/2018,Cabai Merah Besar,Kg,52160
12/3/2018,Cabai Merah Besar,Kg,53400
13/03/2018,Cabai Merah Besar,Kg,56000
14/03/2018,Cabai Merah Besar,Kg,52900
15/03/2018,Cabai Merah Besar,Kg,56400
16/03/2018,Cabai Merah Besar,Kg,58000
19/03/2018,Cabai Merah Besar,Kg,58000
20/03/2018,Cabai Merah Besar,Kg,56400
21/03/2018,Cabai Merah Besar,Kg,55900
22/03/2018,Cabai Merah Besar,Kg,57100
23/03/2018,Cabai Merah Besar,Kg,59000
26/03/2018,Cabai Merah Besar,Kg,53900
27/03/2018,Cabai Merah Besar,Kg,55060
28/03/2018,Cabai Merah Besar,Kg,56040
29/03/2018,Cabai Merah Besar,Kg,54700
1/3/2018,Cabai Rawit Merah,Kg,58000
2/3/2018,Cabai Rawit Merah,Kg,57000
5/3/2018,Cabai Rawit Merah,Kg,58300
6/3/2018,Cabai Rawit Merah,Kg,63400
7/3/2018,Cabai Rawit Merah,Kg,65800
8/3/2018,Cabai Rawit Merah,Kg,67660
9/3/2018,Cabai Rawit Merah,Kg,67660
12/3/2018,Cabai Rawit Merah,Kg,69840
13/03/2018,Cabai Rawit Merah,Kg,71940
14/03/2018,Cabai Rawit Merah,Kg,73340
15/03/2018,Cabai Rawit Merah,Kg,71340
16/03/2018,Cabai Rawit Merah,Kg,70340
19/03/2018,Cabai Rawit Merah,Kg,67200
20/03/2018,Cabai Rawit Merah,Kg,62200
21/03/2018,Cabai Rawit Merah,Kg,61200
22/03/2018,Cabai Rawit Merah,Kg,59200
23/03/2018,Cabai Rawit Merah,Kg,62600
26/03/2018,Cabai Rawit Merah,Kg,52700
27/03/2018,Cabai Rawit Merah,Kg,55940
28/03/2018,Cabai Rawit Merah,Kg,53900
29/03/2018,Cabai Rawit Merah,Kg,53940
1/3/2018,Cabai Rawit Hijau,Kg,43340
2/3/2018,Cabai Rawit Hijau,Kg,39340
5/3/2018,Cabai Rawit Hijau,Kg,37400
6/3/2018,Cabai Rawit Hijau,Kg,39400
7/3/2018,Cabai Rawit Hijau,Kg,40400
8/3/2018,Cabai Rawit Hijau,Kg,41340
9/3/2018,Cabai Rawit Hijau,Kg,39240
12/3/2018,Cabai Rawit Hijau,Kg,38800
13/03/2018,Cabai Rawit Hijau,Kg,39200
14/03/2018,Cabai Rawit Hijau,Kg,39200
15/03/2018,Cabai Rawit Hijau,Kg,37700
16/03/2018,Cabai Rawit Hijau,Kg,38200
19/03/2018,Cabai Rawit Hijau,Kg,38060
20/03/2018,Cabai Rawit Hijau,Kg,38060
21/03/2018,Cabai Rawit Hijau,Kg,37060
22/03/2018,Cabai Rawit Hijau,Kg,36560
23/03/2018,Cabai Rawit Hijau,Kg,39560
26/03/2018,Cabai Rawit Hijau,Kg,38060
27/03/2018,Cabai Rawit Hijau,Kg,39560
28/03/2018,Cabai Rawit Hijau,Kg,39500
29/03/2018,Cabai Rawit Hijau,Kg,39140
1/3/2018,Bawang Merah (Medium),Kg,30740
2/3/2018,Bawang Merah (Medium),Kg,32240
5/3/2018,Bawang Merah (Medium),Kg,34900
6/3/2018,Bawang Merah (Medium),Kg,30100
7/3/2018,Bawang Merah (Medium),Kg,31900
8/3/2018,Bawang Merah (Medium),Kg,32500
9/3/2018,Bawang Merah (Medium),Kg,34200
12/3/2018,Bawang Merah (Medium),Kg,32800
13/03/2018,Bawang Merah (Medium),Kg,35700
14/03/2018,Bawang Merah (Medium),Kg,34500
15/03/2018,Bawang Merah (Medium),Kg,34000
16/03/2018,Bawang Merah (Medium),Kg,35100
19/03/2018,Bawang Merah (Medium),Kg,34400
20/03/2018,Bawang Merah (Medium),Kg,32400
21/03/2018,Bawang Merah (Medium),Kg,33300
22/03/2018,Bawang Merah (Medium),Kg,35860
23/03/2018,Bawang Merah (Medium),Kg,38060
26/03/2018,Bawang Merah (Medium),Kg,33900
27/03/2018,Bawang Merah (Medium),Kg,34740
28/03/2018,Bawang Merah (Medium),Kg,36200
29/03/2018,Bawang Merah (Medium),Kg,34740
1/3/2018,"Bawang Putih Impor, Kating",Kg,40600
2/3/2018,"Bawang Putih Impor, Kating",Kg,41600
5/3/2018,"Bawang Putih Impor, Kating",Kg,41500
6/3/2018,"Bawang Putih Impor, Kating",Kg,39500
7/3/2018,"Bawang Putih Impor, Kating",Kg,40300
8/3/2018,"Bawang Putih Impor, Kating",Kg,40140
9/3/2018,"Bawang Putih Impor, Kating",Kg,39740
12/3/2018,"Bawang Putih Impor, Kating",Kg,37300
13/03/2018,"Bawang Putih Impor, Kating",Kg,37700
14/03/2018,"Bawang Putih Impor, Kating",Kg,37900
15/03/2018,"Bawang Putih Impor, Kating",Kg,40700
16/03/2018,"Bawang Putih Impor, Kating",Kg,42400
19/03/2018,"Bawang Putih Impor, Kating",Kg,40340
20/03/2018,"Bawang Putih Impor, Kating",Kg,44340
21/03/2018,"Bawang Putih Impor, Kating",Kg,47340
22/03/2018,"Bawang Putih Impor, Kating",Kg,48340
23/03/2018,"Bawang Putih Impor, Kating",Kg,45140
26/03/2018,"Bawang Putih Impor, Kating",Kg,47900
27/03/2018,"Bawang Putih Impor, Kating",Kg,50000
28/03/2018,"Bawang Putih Impor, Kating",Kg,46240
29/03/2018,"Bawang Putih Impor, Kating",Kg,44200
1/3/2018,"Bawang Putih Impor, Honan",Kg,32500
2/3/2018,"Bawang Putih Impor, Honan",Kg,35000
5/3/2018,"Bawang Putih Impor, Honan",Kg,35000
6/3/2018,"Bawang Putih Impor, Honan",Kg,32500
7/3/2018,"Bawang Putih Impor, Honan",Kg,35000
8/3/2018,"Bawang Putih Impor, Honan",Kg,35000
9/3/2018,"Bawang Putih Impor, Honan",Kg,45000
12/3/2018,"Bawang Putih Impor, Honan",Kg,35000
13/03/2018,"Bawang Putih Impor, Honan",Kg,31500
14/03/2018,"Bawang Putih Impor, Honan",Kg,34000
15/03/2018,"Bawang Putih Impor, Honan",Kg,40000
16/03/2018,"Bawang Putih Impor, Honan",Kg,31500
19/03/2018,"Bawang Putih Impor, Honan",Kg,31500
20/03/2018,"Bawang Putih Impor, Honan",Kg,42500
21/03/2018,"Bawang Putih Impor, Honan",Kg,37500
22/03/2018,"Bawang Putih Impor, Honan",Kg,37500
23/03/2018,"Bawang Putih Impor, Honan",Kg,33500
26/03/2018,"Bawang Putih Impor, Honan",Kg,42500
27/03/2018,"Bawang Putih Impor, Honan",Kg,37500
28/03/2018,"Bawang Putih Impor, Honan",Kg,33500
29/03/2018,"Bawang Putih Impor, Honan",Kg,33940
1/3/2018,Ikan Teri Asin,Kg,106000
2/3/2018,Ikan Teri Asin,Kg,107000
5/3/2018,Ikan Teri Asin,Kg,111600
6/3/2018,Ikan Teri Asin,Kg,110600
7/3/2018,Ikan Teri Asin,Kg,110600
8/3/2018,Ikan Teri Asin,Kg,105340
9/3/2018,Ikan Teri Asin,Kg,117840
12/3/2018,Ikan Teri Asin,Kg,101300
13/03/2018,Ikan Teri Asin,Kg,111000
14/03/2018,Ikan Teri Asin,Kg,107000
15/03/2018,Ikan Teri Asin,Kg,111000
16/03/2018,Ikan Teri Asin,Kg,116000
19/03/2018,Ikan Teri Asin,Kg,111660
20/03/2018,Ikan Teri Asin,Kg,103660
21/03/2018,Ikan Teri Asin,Kg,115660
22/03/2018,Ikan Teri Asin,Kg,117340
23/03/2018,Ikan Teri Asin,Kg,102440
26/03/2018,Ikan Teri Asin,Kg,104660
27/03/2018,Ikan Teri Asin,Kg,108900
28/03/2018,Ikan Teri Asin,Kg,114500
29/03/2018,Ikan Teri Asin,Kg,112000
1/3/2018,Ikan Kembung,Kg,40160
2/3/2018,Ikan Kembung,Kg,38660
5/3/2018,Ikan Kembung,Kg,38860
6/3/2018,Ikan Kembung,Kg,37860
7/3/2018,Ikan Kembung,Kg,38460
8/3/2018,Ikan Kembung,Kg,40160
9/3/2018,Ikan Kembung,Kg,42660
12/3/2018,Ikan Kembung,Kg,37960
13/03/2018,Ikan Kembung,Kg,41460
14/03/2018,Ikan Kembung,Kg,39460
15/03/2018,Ikan Kembung,Kg,39960
16/03/2018,Ikan Kembung,Kg,41460
19/03/2018,Ikan Kembung,Kg,42160
20/03/2018,Ikan Kembung,Kg,38660
21/03/2018,Ikan Kembung,Kg,36660
22/03/2018,Ikan Kembung,Kg,38360
23/03/2018,Ikan Kembung,Kg,41660
26/03/2018,Ikan Kembung,Kg,39340
27/03/2018,Ikan Kembung,Kg,36600
28/03/2018,Ikan Kembung,Kg,38540
29/03/2018,Ikan Kembung,Kg,38660
1/3/2018,Kacang Hijau,Kg,22740
2/3/2018,Kacang Hijau,Kg,22840
5/3/2018,Kacang Hijau,Kg,22600
6/3/2018,Kacang Hijau,Kg,22100
7/3/2018,Kacang Hijau,Kg,22500
8/3/2018,Kacang Hijau,Kg,23800
9/3/2018,Kacang Hijau,Kg,22400
12/3/2018,Kacang Hijau,Kg,22660
13/03/2018,Kacang Hijau,Kg,22260
14/03/2018,Kacang Hijau,Kg,21960
15/03/2018,Kacang Hijau,Kg,21760
16/03/2018,Kacang Hijau,Kg,22460
19/03/2018,Kacang Hijau,Kg,22600
20/03/2018,Kacang Hijau,Kg,23200
21/03/2018,Kacang Hijau,Kg,21900
22/03/2018,Kacang Hijau,Kg,21800
23/03/2018,Kacang Hijau,Kg,22400
26/03/2018,Kacang Hijau,Kg,23100
27/03/2018,Kacang Hijau,Kg,21740
28/03/2018,Kacang Hijau,Kg,22440
29/03/2018,Kacang Hijau,Kg,22100
1/3/2018,Kacang Tanah,Kg,24200
2/3/2018,Kacang Tanah,Kg,24400
5/3/2018,Kacang Tanah,Kg,25000
6/3/2018,Kacang Tanah,Kg,23500
7/3/2018,Kacang Tanah,Kg,24500
8/3/2018,Kacang Tanah,Kg,25000
9/3/2018,Kacang Tanah,Kg,25200
12/3/2018,Kacang Tanah,Kg,25260
13/03/2018,Kacang Tanah,Kg,24360
14/03/2018,Kacang Tanah,Kg,24060
15/03/2018,Kacang Tanah,Kg,24260
16/03/2018,Kacang Tanah,Kg,25160
19/03/2018,Kacang Tanah,Kg,24140
20/03/2018,Kacang Tanah,Kg,25340
21/03/2018,Kacang Tanah,Kg,23540
22/03/2018,Kacang Tanah,Kg,24500
23/03/2018,Kacang Tanah,Kg,25000
26/03/2018,Kacang Tanah,Kg,25840
27/03/2018,Kacang Tanah,Kg,26540
28/03/2018,Kacang Tanah,Kg,25800
29/03/2018,Kacang Tanah,Kg,24900
1/3/2018,Ketela Pohon,Kg,4600
2/3/2018,Ketela Pohon,Kg,4900
5/3/2018,Ketela Pohon,Kg,5160
6/3/2018,Ketela Pohon,Kg,5160
7/3/2018,Ketela Pohon,Kg,5060
8/3/2018,Ketela Pohon,Kg,5340
9/3/2018,Ketela Pohon,Kg,5140
12/3/2018,Ketela Pohon,Kg,5300
13/03/2018,Ketela Pohon,Kg,5000
14/03/2018,Ketela Pohon,Kg,5000
15/03/2018,Ketela Pohon,Kg,5000
16/03/2018,Ketela Pohon,Kg,4900
19/03/2018,Ketela Pohon,Kg,4800
20/03/2018,Ketela Pohon,Kg,5200
21/03/2018,Ketela Pohon,Kg,4700
22/03/2018,Ketela Pohon,Kg,4940
23/03/2018,Ketela Pohon,Kg,4940
26/03/2018,Ketela Pohon,Kg,5200
27/03/2018,Ketela Pohon,Kg,4840
28/03/2018,Ketela Pohon,Kg,5000
29/03/2018,Ketela Pohon,Kg,5000
